,ulasan,label
1813,Kenapa shopre GRATIS ONGKIR nya cuma buat pengguna shopeePay aja. Kadang juga GRATIS ONGKIR nya cuma buat pengiriman tertentu,0
1814,"Cukup buruk,karna app cukup besar untuk data nya.ditambah setiap buka app lemot banget.",0
1815,"Aplikasi Error Tiba-tiba Ke Logout sendiri dari akun Shopee, pass mau di Login lagi tidak bisa, mana Uang saya Masih ada di Shopee 500ribu di Shopeepay nya, Kalo akun saya sampe Hilang Bagaimana!! Uang saya juga Ikut Hilang!!! makin di Update makin Rusak ini Aplikasi!! Tidak Menjaga Keamanan Pemilik Akun!!!",0
1816,Makin ribet belanja di shopee harus di foto dulu Ama kurir nya Ngapain sih pake di foto segala kita kalo barang nyampe juga ga perlu di foto GPP ga penting,0
1817,"Saya kasih bintang 1 ya min,karena sistem garansi shoppe,saya rasa sangat lemah,karena terkadang barang belum sampai tapi diresi sudah tertulis diterima oleh pemesan,dan kita disuruh memberikan nilai kepada penjual,dan klik pesanan diterima Setelah di klik pesanan diterima pihak shoppe tidak lagi bertanggung jawap dengan alasan dana sudah dilepaskan ke penjual Klu seperti ini,shoppe sangat tidak aman,bisa digunakan oleh penipu Dengan mengirim barang fiktif,dan mengirim barang di akhir2 garansi",0
1818,"Kualitas shopee kurang baik, masa saya mau transaksi ataupun isi saldo selalu error, saya coba hari berikutnya pun tetap error, saya berharap hal ini dapat di tindak lanjuti agar pengguna shopee merasa nyaman utk berbelanja..",0
1819,"Tolong pembayaran COD di hapus saja dech. Ngerugiin kurir banget. Sekarang banyak manusia purba pegang hape, terutama emak2 sama bapak2 yang bodoh ga paham Sistem COD. Tapi sok2an belanja COD. Mending suruh belanja di pasar rombeng bekas aja drpd ngrugiin kurir",0
1820,Maaf main kepaksa saya pelanggan setia shopee kash bintang 1 krna gk setuju dengan peraturan baru soal pengiriman yang di mulai tgl15 maret,0
1821,"Oklah walaupun trus""an donwload ulang"" akhirnya bisa juga.mksih tapi ngga bisa dibuka hanya layar hitam",0
1822,"Kecewa dengan mekanisme pengambilan barang di shope, padahal saya menerima barang yg berbeda dg yg saya beli. Dan saya mengembalikannya dg jasa ekspedisi yg shope rekomendasikan yaitu JNT. Paket saya diterima dalam keadaan baik, setiba nya di alamat penjual barang rusak dg menyalahkan packing tidak sesuai standart. Woy klu tidak sesuai standart knp paket saya diterima dan dikirimkan ?. Pihak shopee jg tidak melindungi hak konsumen dg baik.",0
1823,"Kenapa sekarang shopee susah buat konfirmasi lokasi nya. Lokasi saya dimana, eh malah di bilang salah. Jadinya saya nebeng sama temen yg punya shopee ,gara2 alamatnya ga mau dikonfirmasi.",0
1824,Asli parah shopee express Lelet Lambat..jasa pengiriman lain sudah sampai paketnya..ini shopee express Masih stagnan pas diLacak..!!!!🤬🤬🤬,0
1825,"Jelek bgt skrng sebagai pembeli setia di shopee skrng gk bsa pilih jasa pengiriman , tolong sprti semula yg bisa pilih mau pake j&t atau sicepat..ini jlek bgt skrng..",0
1826,KENAPA SEKARANG GAK ADA VOUCHER GRATIS ONGKIR BAYAR DITEMPAT PADAHAL SAYA SERING BAYAR DITEMPAT DULU MENGGUNAKAN VOUCHER ITU DAN SANGAT MEMBANTU SEKALI TOLONG SHOPEE BACA INI MOHON KEBIJAKANNYA !! TRIMS,0
1827,"shopee ko habis update malah makin aneh!! habis liat barang abis itu kembali mau liat barang lain, malah langsung k beranda sih, gmn dong ini kesel bgt gue jadinya!!! tolong perbaiki!",0
1828,"Barusan aja download kan biasa dapet voucher gratis ongkir kan,laa ini malah ngga bisa di gunain padahal belum beli apa²",0
1829,Kenapa saldo shopepay saya tidak bisa di gunakan padahal saldonya sudah mencukupi.. bagaimana ini dari pihak shopee tolong konfirmasinya,0
1830,"Kekurangan pada shopee adalah tidak selalu update posisi paket saat pengiriman.jadi untuk pihak shopee tolong selalu update posisi paket,supaya kita mudah melacak paket(barang)!! Terima kasih.",0
1831,"Tolong dari kurir bisa di nilai pake bintang jg, kurir kirim barang lama, hancur semua paket dtg, ngk ada tanggung jawab lagi, masak kurir yg kirim slhin seller / shope gmn enk ja kurirnya, ksh asuransi donk dari kurir dtg hancur di ganti sm kurir gt donk.",0
1832,Untuk pihak shope tolong jasa kirim shopee expres standar nya di perbaiki lagi banyak yang ngeluh tuh....terlalu lama di KAPUK Dc lelet banget bisa sampe habis masa estimasi tapi belum di kirim barang nya....please utamakan kepuasan pelanggan biar ngga pada kapok belanja....,0
1833,"Saya sebagai pembeli di shoppe merasa risih dengan ongkir nya 2×lipat dibanding barang nya,mohon pihak shoope nurunin ongkir daerah Kalimantan Selatan soalnya ongkir JNE panling murah 67rb sedangkan JNT 79rb an blum lagi beli barang banyak nambah lagi ongkir nya,saya sebagai pembeli mengandalkan yang namanya potongan ongkir dan gratis ongkir,moohon buat pihak shoope nurnin harga ongkir.",0
1834,pengembalian dana lama. respon penjual juga mayoritas buruk. uang dikemabalikan tidak ke konsumen secara cepat. mohon perbaiki. Tolong dibuat agar metode pembayaran shopee pay bisa di tambah dengan transfer bank dll. Agar saldo bisa digunakan optimal.,0
1835,"Shoppe sudah membantu Saya untuk bertransaksi / berbelanja online dengan harga barang yang terjangkau dan barang nya lumayan bagus. Dan rata2 pengiriman barang sesuai dengan pemesanan Saya, ada juga pesanan yang tidak sesuai tapi no problem. Cuma saya kecewa saat belanja fairlovely ada cream yang belum diedarkan / tidak ada di list produk fairlovely tapi dijual oleh seller untung tidak saya pakai cream nya. Tolong ya kalau jualan yang jujur. Terima kasih 🙂",0
1836,"Akun saya ter logout,cobak masuk kembali tidak bisa Bagaimana caranya,agar bisa login kembali",0
1837,Udah 3bulan kayaknya aku punya akun shopee tapi kenapa belum mendapatkan shopeepaylater. Padahal aku juga sering transaksi pakek shopee,0
1838,Kenapa sekarang banyak perubahan shopee. Ongkir nya di perbanyak. Kami sebagai penjual online merasa gimana gtu di buat shopee,0
1839,Main shopee tanam yg 4000 tinggal dikit lagi panen eh game nya malah gabisa dibuka ampe berhari hari. Alhasil tanaman nya mati. Trus disuruh ulang dri awal. Dah 2x kaya gini. Uangnya habis di beli tanaman terus ckck,0
1840,"plislah shopee utk alamat bisa lebih dari 90karakter.. kalo memang alamatnya panjang gmn, mau disingkat gmn pun jd gak informatif.. kasian kang kurir",0
1841,"Mau lihat produk, review, dan flash sale aja susah, lama pindahnya padahal jaringan lancar.",0
1842,Saya suka banget tapi tu selalu eror shoppe nya knp saya kasih 4 karena eror tolong dong di benerin jadi saya bisa belu barang barang yang saya mau tapi katanya gratis ongkir tapi saya lihat kok gak ya tolong dong jangan tipu kita kami bangkrut tapi kalian gak,0
1843,"agak kecewa karna gk bs daftar spaylater, pdahal sdah sering transaksi di aplikasi ini..",0
1844,"Ini gimana kebijakan shopee tolong lah di perbaiki masak akun saya keluar sendiri suruh daftar lagi, jangan meresahkan pengguna lah",0
1845,"Berharap shophe makin perbanyak atau permudah voucher , ga tau knpa sya kurg paham penggunaan voucher nya.. pdahal sya sllu ingin menggunakan tpi sllu TDK bisa..",0
1846,"Oklah walaupun trus""an donwload ulang"" akhirnya bisa juga.mksih tapi ngga bisa dibuka hanya layar hitam",0
1847,Biaya penanganan sangat mahal padahal kami jualan ngambil untung ga seberapa eh masih harus ngurangi harga lagi biar bisa sesuai dengan total. Ini bukannya untung malah buntung. Tolong dong Shopee biaya penanganan jangan terlalu mahal biar kami tetep bisa setia jualan pake apk ini.,0
1848,"Ongkirnya mahal banget masa saya pesan barang 30 rb, ongkirnya 150 rb lebih besar 5 kali daripada harga pesanan. Pengajuan pembatalan pesanan lebih menguntungkan pihak penjual, saya sudah mengajukan pembatalan pesanan tapi tidak diterima padahal barang masih dalam status di kemas. Buat apa ada fitur itu kalau emang gak bisa dipakai. Mending gak usah ada, sudah chat dengan cs shoope tapi nyatanya sangat tidak membantu, tidak bisa menyelesaikan masalah. Jawaban nya begitu"" saja.",0
1849,"Ini shopee kenapa sih ga bisa siram tanaman di iphone, karna ga siram tanaman, tanaman saya jadi mati. Gabisa panen beras, gmn sih shopee.baru kali ini saya kecewa",0
1850,"Aku kasih bintang 4 dulu,aku mau nanya kalo ngirim paket nya pake mobil atau pake motor ya",0
1851,Buruk tidak bisa cod saat chekout padahal tertera di pengiriman bisa!!! Huuuuu,0
1852,"Verifikasi gabisa pakai Foto dari galeri, Mau pake kamera lagi rusak, gagal terus jadinya",0
1853,Sumpah shopee makin lama makin gila Karena Saya itu habis beli hp baru terus saya bikin akun gogel baru dan no hp baru saya daftar shopee untuk beli baju batik sama cela jeans untuk adik sya waktu saya cecaout maaf kode voucher ini telah di gunakan mohon pakai voucer lain lah sya kan bingung apa ini kok harus pakai ongkir sih padahal kan sya pengguna baru hadeh shopee shopee duit mulu pikiran lu Akhir nya terpaksa pakai ongkir Mahal lagi ongkirnya sekitarran 40rb kimak kau shopee,0
1854,"Bintang satu deh sampai akun saya di kembalikan.. situ yg salah situ yg main blokir...situ yg kerja lambat, situ yg kasih rugi saya.. Hmmm padahal paling royal klo belanja di shopee, member platinum lagi. Tapi pelayanan dalam menyelesaikan masalah sangat merugikan saya,..",0
1855,"Ini shopee kenapa ya? Barusan diupdate 30 menit yang lalu. Kenapa layarnya putih mulu, hmmm 😶😑",0
1856,"aplikasi gak jelas. mau order barang aja susah banget, dari masukin alamat aja susah, input patokan alamat susah, mau order pake minta kode otp, udah masukin nomer telepon masih aja di suruh selfie & foto ktp. SY MAU BELI BUKAN MAU NGUTANG!!! langsung auto uninstal, mending aplikasi sebelah gak ribet.",0
1857,Tidak baik sama sekali.....katanya udh gratis onggkir tpi masih ttp mbayar ongkir nya..dan loading lama sekali,0
1858,ini shopee lagi gangguan apa gmana setiap mau beli barang pasti bakal balik ke halaman utaman padahal barang nyang mau di beli belom ke beli tapi malah balik lagi ke halaman utama,0
1859,"Kenapa kalau di pc bisa login, tapi di aplikasi enggak bisa login selalu masalah jaringan",0
1860,"Kenapa makin kesini aplikasi shopee makin jelek ya,skrng kok gratis ongkir pengguna baru ngak bisa digunakan,katanya checkout gagal (D07):kode voucher ini telah digunakan.mohon masukan kode voucher lain.nah gimana ngak sebel coba,padahal akun nya baru,ngak jelas banget ini apk",0
1861,"Udh coba beberapa produk kenapa jadi gak bisa pakai JNT,, padahal kemarin"" bisa,, maaf bintangnya saya turunin,",0
1862,Pliss lah.. Knp kode Verifikasi sy Tdk terkirim ².. Sdh pakai segala Macam cara tpi tdk bisa..Pda.hal email sma kata sandi sudah benar,0
1863,Kenapa shepee skarang susah banget dipakai........kalau dapat vocer pengguna baru pastii tidak bisa di pakaii ...itu kenapa yaa dulu engak penah gitu sekarang kok gituu ya heran dehh .....padahall itu vocer blom ada yang make kok ada tulisan vocer sudah digunakan terus yang gunain siapa ...........truss kalo mau chekout ituu lemot nya minta ampun padahl sinyal udah buagus bangett kenapaa yaa shopee engak seperti dulu ...duluu nyaman banget pake shopee tapi sekarang kalo make bikin emosi aja,0
1864,Kok shopee makin sampah ya min? Hampir 50% sesuatu yg saya cari ga pernah ada si shopee alias diblokir. Mending Tokopedia,0
1865,Mohon perbaiki aplikasi masih terlalu berat dan terkadang suka Heng jika dibanding dg olshop lain terasa ringan saya sangat senang berbelanja sisini,0
1866,"Ada masalah apa lho sama gue,knapa akun ku di blokir jadi aku nggk bisa lagi blnja di shoppe cuma anehnya gara2 smalam nggk mau tf 300 RB kan aku bilng nggk ada uangnya tpi ttp aja di blok aneh aneh",0
1867,"Pas nonton live klaim koin gagal terus padahal jaringan bagus banget, seakan mempersulit pengguna",0
1868,Ini kenapa si apk shoppe makin hari makin lemot banget buka produk.. mau ngedit produk ngasih diskonnya naikin produknya yang gratis.. padahal sudah saya uninstal trus instal lagi sama aja.. apakah saya saja yang merasakan seperti ini?. Sungguh kecewa dengan shoppe sekarang,0
1869,Pengguna baru dan lemot banget jaringan 4G paket banyak... Dah lah balik lagi ke sebelah,0
1870,"Shopee bagus cuma penampilan aplikasinya tuh terlalu banyak text jadi ribet gt aja tolong diperbaiki supaya lebih simpel udh sih itu aja,dan waktu pertama kali aku belanja di Shopee pengirimannya lama sekali entah itu dari tokonya yang lama atau dari pengirimannya,tp ok lah👍🏻❤",0
1871,Waduuh ini kenapa ya kok daerah tempat jualannya ngga keluar di bawah produk kaya biasanya? Mohon bantuannya...,0
1872,saya kasih 2 bintang karena 3 hari masa pengemasan barang masa belum selesai sampai sekarang 😔,0
1873,"pakai Ongkir gratis tetap bayar 18rb ,, yang 1 nya tetap bayar separo ongkir, yang dikatakan gratis mana kak? Bekerja harus jujur kak biar BAROKAH . ya terlalu mahal , dan ongkir gratis cuma1X, malah mau pesen ongkir nya malah ditinggikan harga ongkir nya,, gara"" alasan dari pihak SHOPIE saya membatalkan pesanan, padahal gak ada niat batalkan,, eeee malah harga ongkirnya ditinggikan, trs gak jadi pesan aja . DiMAKLUMI aja saya pengunan Shopie baru.",0
1874,Sekarang belanja ke luar Jawa GK ada yg gatis ongkir..menyulitkan belanja di shopee terkendala ongkir..sebaiknya terapkan seperti dlu aja..,0
1875,"gaenak sekarang gabisa piLih ekspedisi sendiri.. padahaL cuma j&t yg bisa diandaLkan.. cepat aman Langganan.. ekspedisi yg Lainnya pada gabut kaLi ya, pada protes ke shopee sedikit orderan.. TOLONG kembaLikan ekspedisi piLihan sendiri..",0
1876,"Shopee tolong kalo nyari barang itu yg sesuai,contohnya cari pot aquascape yg muncul itu pot nya aja jangan sama yg lain,terus kalo mau nyari barang itu kalo bisa bisa nyari kota yg diinginkan contoh mau nyari kota Bandung.🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂☝",0
1877,"Aplikasi ini baru awal lounching... Bgus... Bangets, hari berjalan aplikasi banyak pembaruan, dan sampah yg masuk... Tolong shoppe di perbaiki sistem aplikasinya, juga perbaiki ongkir yg sekarang makin mahal, menyulitkan pembeli dalam memilih brang tuk di beli Berat ongkir...",0
1878,"Kasih bintang 4 dulu aja, mohon agar shopee lebih mengutamakan kenyamanan pengiriman untuk para customer.",0
1879,Apk shopee nya bikin kecewa banget masa saya mau chat toko2 yang jual barangnya ngk bisa2 malah di suruh verifikasi no hp kan saya udah verifikasi no hp nya,0
1880,penipu!! Bilang kalo donwlod apk nya dapat pulsa tapi gak ada tuh dapat pulsa nya nipu!!!!,0
1881,"Sebelumnya sudah daftar,disuru daftar lagi pakai medsos tapi gagal jugak,minta bla bla Bingung salahnya di mana gak bisa login",0
1882,"Shoppe sudah membantu Saya untuk bertransaksi / berbelanja online dengan harga barang yang terjangkau dan barang nya lumayan bagus. Dan rata2 pengiriman barang sesuai dengan pemesanan Saya, ada juga pesanan yang tidak sesuai tapi no problem. Cuma saya kecewa saat belanja fairlovely ada cream yang belum diedarkan / tidak ada di list produk fairlovely tapi dijual oleh seller untung tidak saya pakai cream nya. Tolong ya kalau jualan yang jujur. Terima kasih 🙂",0
1883,Bagus banget buat belanja online tapi kadang nyari nama toko nya g muncul padahal bisa di hp yg lain,0
1884,Kenapa susah sekali masukin alamat saya Alamat yang saya masukan tidak sama dengan alamat pada peta di shopee,0
1885,SAYA MEMBER PLATINUM DISHOPEE KENAPA Makin kesini makin Aneh!!! Kalo ngasih vocher gratis ongkir Sama potongan/cashback gak usah nanggung² Pas checkout malah gak bisa diGunain Vocher abislah Padahal sebelum bayar udah bisa dipakai Pas pembayaran malah gak bisa👎 Kocak Pengguna aplikasi makin banyak malah MAKIN MENURUN KUALITASNYA Pas 4.4,0
1886,"skrg shoope aneh,dan rakus. masa pilih ekspedisi sesuai dng pilihan kita gak bisa.hrs mereka yg tentukan. gmna lacakx klo gt?? yg tau dekat dng alamat kita ya kita,moso shopee?? dasar rakus,mending pindah",0
1887,"Harga barang,,99,90%,,rata2 termahal,,,,blm jg ongkirny pun mahalnya minta ampun,,di banding lazada,,,,,jd malas blanja di shopi,,,,nol bintang seharusnya,,,,semua ulasan diaplikasi ini,,,kebanykan bintang 1 ,,,,,jelek,,,,bangt,,,terlalu mahal ongkir,,terlalu mahal produk yg di jual,,padhl kebanykan yg bekas jg,,,,mau bilang gratiiiissss,,,,preketek,,,,barang di naikan 2x lipat,,,gratis dr mn??,,,,gratis dr nenek moyang shopi lu,,,,,,,",0
1888,"Mohon di perbaiki bagian mengisi alamat. Karena alamat saya tidak sesuai dengan peta. Selalu muncul kata lokasi salat ini berbeda dari lokasi yg dipilih sebelumnya. Kirain saya salah di googlemap. Ternyata di shopee mapnya. Mohon diperbaiki, kalau seperti ini saya tidak bisa belanja",0
1889,"Jd pembeli dg status premium gak ngaruh, tiap komplain barang selalu lama. Mau ganti barang yang gak cacat aja lama dan ribet. Minta bukti bungkusan dan unboxing. Dr pihak penjual pun lepas tangan, sy sudah mengirimkan semua buktinya msh aja ribet. Cuma mau ganti barang yg gak cacat aja susahnyaaaa mlh kebanyakan dr pihak pembeli yg dirugikan.",0
1890,"kenapa sekarang tiap kali belanja pesanan diterima secara otomatis padahal barang baru akan dikirim,,,,dan saya mengalami ini nggak hanya 1 kali atau dua kali tapi udah berkali kali, kan jadi kesel sendiri tiap kali belanja harus komplen pesanan di terima secara otomatis🤬🤬🤬",0
1891,Kenapa setelah diupdate aplikasi shopee banyak ngelagnya?? Pdhl sebelumnya tdk pernah seperti ini.,0
1892,"Samsung j1 nggak bisa untuk bayar, kalo ke menu profil dan pembayaran cuman ada halaman putih aja.",0
1893,Gak suka sama fitur barunya shopee tentang jasa pengiriman...mending balikin seperti yg dulu aja,0
1894,Jambore bilangnya diskon 10 rb dari jam 12.00 sampe jam 01.00 tapi kenapa sebelum jam 01.00 voucer ga bisa dipake...payah,0
1895,"COD di shopee.. Ngeri banget"" biaya penanganan sampai 10%, belum ongkir. Sekarang waktunya beralih ke LAZADA/tokopedia,...ongkir 8000 dapat potongan 6000...terkadang gratis ongkir. Mantap,",0
1896,Kembalilan hak pengguna untuk memilih jasa pengiriman sesuai keinginan dan kebutuhan pengguna..,0
1897,"Saya mau ambil hadiah yang harga 1Rp pas di check out g bisa keterangan nya ""ga bisa di beli""kalo ga bisa di beli kenapa yang lain bagus bagus pada sold out padahal harga nya sama!!gimana ini?!",0
1898,"Tolong perbaiki Bugnya saya tidak bisa memposting produk, dan menentukan ongkos kirim",0
1899,"Parah, udh di-update bukannya jadi bagus. Malah gak bisa klaim koin di shopee live, udh beberapa kali nonton live nya, sama aja gak bisa. udh malah loading nya lama bgt lagi, padahal sinyal udh 4G.",0
1900,"Shopee kenapa ya kok skrg sudah banget buat search ..app nya berat ,makin lama makin rumit",0
1901,"Selalu puas dengan pembelian di shopee, tapi minus nya ngajuin shopee paylatter gak pernah di acc, enggak tau kepana, padahal dalam penggunaan shopee selama ini gak ada sesuatu yang buruk",0
1902,Server nya makin down.. dan Bot Nya banyak kalau Flash Sale pasti kalah sama Bot. Dan emng gbs diharepin sih. 👎👎👎👎,0
1903,"Tolong shopee, ada orang-orang yang ingin meretas akun. Tolong tingkatkan lagi aplikasinya menjadi lebih aman. Karena saya sudah ada orang meretas akun saya dan menggunakan akun shopee pay&shopee paylater saya. Tolong ditindak lanjuti.",0
1904,biaya penangan cod kok makin mahal ya? Kalo emang cod di tiadakan kan lebih bagus dari pada biaya dibesarkan begitu,0
1905,Iya bagus cuma aku udh kumpulin poin tapi kok sering berkurang kadang udh banyak tapi aku liat lagi kok udh dikit tolong dong di perbaiki,0
1906,Maaf shope kenapa spayleter saya tidak bisa digunakan padahal saya tidak pernah ada pinjaman ke shope malah di suruh nunggu sampai tgl 3/4/2021,0
1907,"Katanya cicilan 0% pake kartu kredit di shoope, eh ternyata kena cas biaya layanan dan casnya sangat besar sekali. Sama saja ada bunganya, harusnya tambahan cas dihapuskan. Mau beli HP atau pun barang lainnya malah lebih mahal dari harga ofline,karena biaya administrasi mending di toko sebelah ada yg gk kena cas.",0
1908,Sekarang sistem nya jelek belanja malah mahal di ongkir kalo sistem nya kaya gini mending stop pake Shopee tolong dong kembalikan sistem Shopee yang dulu makin diupgrade malah makin jelek,0
1909,"Empat bintang dulu karna masih ada yg kurang, selama belanja di sini fine aja Cuma saran sy untuk pembayaran spaylater kalau bisa jangan di gabung cicilannya, seharusnya bisa di klik tiap satu pembayaran yg belum jatuh tempo jadi lebih ringan bisa di bayar satu persatu sebelum jatuh tempo. Untuk kurir kenapa tidak di sediakan no telphn kurirnya seperti di lazada. 🙏",0
1910,"Kemarin aplikasi saya suka kluar kluar sendiri, bingung jd nya. Susah buat transaksi dan ngambil koin, sekarang sudah di update tp blom tau hasilnya masih kluar kluar sendiri apa sudah normal. Terimakasih",0
1911,Hai shopee. Kenpa skrng pengiriman gk bisa pilih lagi ekspedisi yg kami mau ?,0
1912,"Maaf ya min udah 1 harian aku tambah alamat baru gak bisa"", responnya mslah jaringn mulu, padahl full. Udah di update, hapus cache, trus aku udah hubungi cs shopee dngan mengikuti hapus cache pada perangkat Android kamu terlebih dahulu dengan langkah-langkah sebagai berikut: - Buka pengaturan perangkat - Buka bagian aplikasi - Cari aplikasi Shopee - Buka dan tarik ke bawah - Tekan tombol ""Hapus Data"" dan ""Hapus Cache"" - Tekan tombol ""Uninstal"" pada halaman yang sama. Gak bisa juga.",0
1913,Pliss lah.. Knp kode Verifikasi sy Tdk terkirim ².. Sdh pakai segala Macam cara tpi tdk bisa..Pda.hal email sma kata sandi sudah benar,0
1914,Aplikasi nya sekarang jelek... Masak gak bisa pilih kurir.. Wah s7sah mau beli,0
1915,"Dimenu saya, kok tidak ad shope later y, apakah ada syarat dan ketentuan untuk bisa daftar",0
1916,"Aku turunin satu bintang, maaf soalnya penarikan dana untuk saldo penjual agak lama dan hanya satu kali penarikan satu hari. padahal modalnya mau aku pake untuk jualan lg. Jadi pemula yg kurang modal nasibnya gini 😔😞",0
1917,"Puas banget belanja dishopee,, sekarang udah ada alternatif metode pembayaran yang cukup membantu pembeli. Tapi untuk ekspedisi shopee standar ekspress lebih ditingkatkan lagi waktu pengirimannya, karena setiap pakai ekspedisi ini selalu terlambat dari waktu yan shopee tentukan. Semoga kedepannya lebih baik lagi",0
1918,"Saya kasih bintang 2 sekarang, karna untuk jasa pengiriman sudah tidak bisa di pilih seperti sebelum nya",0
1919,1 saya untuk taun ini merasa merugi di karnakan biaya penanganan sama admin jadi mahal sedangkan harga tetep seperti biasa mau di up harga pembeli sudah tau kenapa bisa begini padahal saya sudah 3 tahun kerjasama sama shope 2 barang sudah sampai tapi uang blum masuk selama 3 hari tolong lah biaya penanganan admin tolong di turunkan seperti biasa nyah,0
1920,"Payaaahh...make shopee dah lama tapi msh belum bisa shopee pay latternya, giliran ada pengguna baru lgsg bisa limitnya gedee lagi,paraahh.. parah dah pokoknya",0
1921,app bagus tapi sangat disayangkan jika mmembeli produk yg sama dlm quantity yg bangak ongkos kirim di hitung satu persatu semoga kedepan nya ongkir dalam pembelian banyak bisa di ringan kan tidak dihitung satu persatu tpi bisa di hitung dalam per kg,0
1922,"Bagus sik pengiriman nya, tp kadang produk yang di minta sama yang di kirim beda.sdh 2 X saya.",0
1923,"Shopee telah memberiksn kesempatan kepada para penipu untuk berjualan seenaknya dengan memperpanjang masa garansi pengiriman, seharusnya kasih waktu yang tegas barang tidak dikirim dalam 2×24 jam dana langsung balik ke pembeli bukan membiarkan para penipu mengulur waktu seenaknya.",0
1924,katanya untuk pengguna baru bisa dpt pulsa 20rb tapi kok ngak bisa jdi males aku untuk donwload:(,0
1925,"Untuk jasa pengiriman sangat2 tdk nyaman. Lebih mahal. Gk ada bedanya sama market place lain, 😂😂 smg segera diperbaiki krn salah satu alasan pake Shopee krn jasa ekspedisi kita bisa nentuin sendiri, n hrg jg normal gk kya skrg, di monopoli",0
1926,"bintang satu ah, shopee gak jelas, udah bener bisa milih jasa expedisi, malah sekarang gk bisa milih, hadeeeh",0
1927,Verifikasi Bank sangat lama Untuk orang yang sedang membutuhkan uang untuk transfer akhirnya harus menunggu berhari hari,0
1928,Sya sngt kecewa... knpa shopee skrg gk bisa pilih jasa kirim sndri...😭😭😭 tolonglah.. bukan mlh enak tpi mlh ribet klo kyk gni....,0
1929,"Bagaimana cara bayar nya menggunakan spaylatter, apakah langsung di debet di shopee pay kita, atau kita transfer sendiri",0
1930,Tolong dong sistem voucher gratis ongkir shopee pay di ubah.misalnya sy belanja 70rb dan saya menggunakan voucher gratis ongkir min belanja 50rb dengan metode pembayaran shopee pay.masak saya punya shopee pay 80rb tapi ongkir tetap kena karena metode pembayaran nya gk bisa milih shopee pay karena 70+40(ongkir) lebih dari shopee pay yg saya punya.masaksaya harus beli shopee pay 110rb baru bisa milih metode pembayaran shopee pay.Jadi tolong pembayaran shopee pay bisa di pilih walau nominal kurang,0
1931,"Aplikasi lambat di banding t*kp*ed, why? Saya mau bayar eror, selalu tampilannya terjadi kesalahan, coba lagi, ketika coba lagi, tetap saja tejadi kesalahan. Belanja online agar lebih mudah dan simple, kenapa jadi susah dan merepotkan? Please fix it, thx",0
1932,sudah pakai shopee sudah lama tapi paylaternya ga di aktif2n aneh. orng yg bru download langsung aktif,0
1933,"Mau tanya, saya kan udah daftar namun saya hapus lagi, saya download lagi namun ketika saya mau belanja, di komentar harus registrasi no telepon, saya mau regis tapi ng tau caranya, udah cari di mana mana Ng dapat, mohon penjelasannya",0
1934,Sekarang udah semakin jelek apl ini.. mo blanja repot stengah mati.. harganya juga lebih mahal dari lazada dan toko pedia... sory gwe unistal aja..,0
1935,"Shopee kenapa ya kok skrg sudah banget buat search ..app nya berat ,makin lama makin rumit",0
1936,gimana si aku udah daftar tapi kode nya engggak di kirim kirim sama OTP shoppee bikin kesel aja biasana kan langsung di kirim,0
1937,Kenapa saya tidak bisa masukkan biaya ongkos kirim? Mohon bantuan nya.dan tidak ada menu pengaturan toko,0
1938,Udah bisa si tapi kita gatau ada kurir apa aja. Karena sebagai dropshiper butuh kejelasan dari awal,0
1939,"Tambah produk ga bisa sejak diupdate. Hanya bisa belanja, edit produk juga ga bisa, parah.",0
1940,"gw verifikasi gw kok Gagal mulu,ayolah tolong, ya kalo gagal di kasih tau apa yg bikin di tolak",0
1941,"Sebenarnya syuka banget sama Mbak Shopee. Buat belanja menyenangkan, buat jualan juga oke. Cuma sayangnya, kenapa saldo penjual aq sering dipotong untuk nombok ongkir 😣 Harusnya yang nanggung ongkir kan buyer, bukan seller. Tolong dibenahi ya Mbak Shopee cantik ⚘⚘⚘",0
1942,Hallo kak.. Saya pengguna baru shopiee Dn saya sllu puas dgn brg2nya.. Tpi knpa yac kak kalau yg free ongkir nggak bsa bayar COD??? makasii,0
1943,"Payaaahh...make shopee dah lama tapi msh belum bisa shopee pay latternya, giliran ada pengguna baru lgsg bisa limitnya gedee lagi,paraahh.. parah dah pokoknya",0
1944,"Gabisa dipake, setiap kali mau cari barang balik ke play store terus, padahal udah update sma daftar akun",0
